ORISPL,NAMEPCAP,GENNTAN,weighted_coal_CAPFAC,weighted_coal_AGE,coal_FUELS,num_coal_GENS,YEAR,NONcoal_FUELS,PNAME,PLGENACL,PLSO2AN,PLPRMFL,PLCLPR,SECTOR,FIPSST,FIPSCNTY,LAT,LON
2876.0,1086.5,5515010.0,0.5812805066536597,64.0,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2019,0,Kyger Creek,5507831.82,3746.686,BIT,0.998698424124569,Electric Utility,39,53.0,38.9144,-82.1289
2914.0,27.5,55168.0,0.323,55.07272727272721,"['BIT', 'BIT']",2,2019,"['DFO', 'NG']",Dover,55138.276,1203.343,BIT,0.986003040002861,Electric Utility,39,157.0,40.520066,-81.46815
2935.0,59.5,8219.0,0.02140917386543375,55.563025210084106,"['BIT', 'BIT', 'BIT', 'BIT']",4,2019,['NG'],Orrville,9121.006,444.291,BIT,0.614996021846133,Electric Utility,39,169.0,40.850964,-81.765764
2936.0,53.5,2654.0,0.011061793519216278,47.64485981308417,"['BIT', 'BIT', 'BIT', 'BIT']",4,2019,['DFO'],Painesville,2538.539,78.505,BIT,0.955775225903615,Electric Utility,39,85.0,41.7265,-81.254
2952.0,572.0,675577.0,0.135,35.0,['SUB'],1,2019,"['NG', 'NG']",Muskogee,668704.86,1695.862,SUB,0.431127932593151,Electric Utility,40,101.0,35.76135,-95.28732
2963.0,473.0,2323967.0,0.561,40.0,['SUB'],1,2019,"['NG', 'NG', 'NG', 'NG']",Northeastern,2279468.3,4222.424,SUB,0.491366588381399,Electric Utility,40,131.0,36.4317,-95.7008
3118.0,1951.0,11005516.0,0.6443046755826806,48.5,"['BIT', 'BIT']",2,2019,"['DFO', 'DFO', 'DFO', 'DFO']",Conemaugh,10970816.44,4298.79,BIT,0.996842682173712,IPP Non-CHP,42,63.0,40.3842,-79.0611
3122.0,2012.0,6827882.0,0.40181781202428507,47.24850894632209,"['BIT', 'BIT', 'BIT']",3,2019,0,Homer City,6803250.0,7716.606,BIT,0.996392444518889,IPP Non-CHP,42,63.0,40.512825,-79.196107
3130.0,585.0,1866633.0,0.364,15.0,['WC'],1,2019,0,Seward,1857997.8,5780.317,WC,0.995373911232824,IPP Non-CHP,42,63.0,40.40625,-79.03366
3136.0,1872.0,11005234.0,0.6769354412636751,51.5,"['BIT', 'BIT']",2,2019,"['DFO', 'DFO', 'DFO', 'DFO']",Keystone,11005233.51,19806.335,BIT,0.999994729807934,IPP Non-CHP,42,5.0,40.6604,-79.3411
3140.0,847.8,1572782.0,0.212,50.0,['RC'],1,2019,"['NG', 'NG']","Brunner Island, LLC",1412772.9,2827.785,RC,0.545978720586715,IPP Non-CHP,42,133.0,40.096111,-76.6962
3149.0,1757.9,1005990.0,0.07036537738943728,46.49200750895966,"['RC', 'RC']",2,2019,0,"Montour, LLC",1055531.5,2065.29,RC,0.999602761857036,IPP Non-CHP,42,93.0,41.0714,-76.6672
3297.0,771.8,2061246.0,0.3072342194963629,48.5,"['BIT', 'BIT']",2,2019,0,Wateree,2049762.0,657.847,BIT,0.994428618385745,Electric Utility,45,79.0,33.8264,-80.6228
3298.0,659.7,2557055.0,0.442,46.0,['RC'],1,2019,"['NG', 'NG']",Williams,2546262.5,547.764,RC,0.995658217134962,Electric Utility,45,15.0,33.0158,-79.9297
3396.0,950.0,1551288.0,0.18599999999999997,52.0,['BIT'],1,2019,0,Bull Run,1539984.0,307.766,BIT,0.992713142310972,Electric Utility,47,1.0,36.0211,-84.1567
3399.0,2600.0,9409261.0,0.4168466145215868,46.0,"['RC', 'RC']",2,2019,0,Cumberland,9312378.7,7465.512,RC,0.989703515410324,Electric Utility,47,161.0,36.3903,-87.6539
3403.0,1255.2,4060133.0,0.3765027357478191,61.195028680688665,"['SUB', 'SUB', 'SUB', 'SUB']",4,2019,"['NG', 'NG', 'NG', 'NG', 'NG', 'NG', 'NG', 'NG']",Gallatin,4049090.0,1740.53,SUB,0.973834745454282,Electric Utility,47,165.0,36.3156,-86.4006
3407.0,1700.0,3320006.0,0.23056858903267044,64.41176470588243,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB', 'SUB']",9,2019,0,Kingston,3307247.2,1917.432,SUB,0.996156991296436,Electric Utility,47,145.0,35.8992,-84.5194
3470.0,2736.8,13284086.0,0.5682350423657299,39.863234434375954,"['SUB', 'SUB', 'SUB', 'SUB']",4,2019,"['NG', 'NG', 'NG', 'NG', 'NG']",W A Parish,13143813.0,28811.182,SUB,0.91733757294862,IPP Non-CHP,48,157.0,29.4828,-95.6311
3492.0,800.0,0.0,0.0,0.0,['SUB'],1,2019,"['NG', 'NG', 'NG', 'NG', 'NG', 'NG']",Morgan Creek,0.0,0.061,NG,0.0,IPP Non-CHP,48,335.0,32.3358,-100.9156
3497.0,800.0,0.0,0.0,0.0,['SUB'],1,2019,0,Big Brown,not reported,not reported,SUB,not reported,IPP Non-CHP,48,161.0,31.8206,-96.0544
3502.0,800.0,0.0,0.0,0.0,['SUB'],1,2019,0,Lake Creek,not reported,not reported,not reported,not reported,IPP Non-CHP,48,309.0,31.4647,-96.985
3797.0,1052.9,936433.0,0.10203367886437151,51.70481527210586,"['BIT', 'BIT']",2,2019,['NG'],Chesterfield Power Station,919703.29,411.236,NG,0.254424834342645,Electric Utility,51,41.0,37.3822,-77.3833
3845.0,1459.8,7154907.0,0.5605533493307461,46.5,"['RC', 'RC']",2,2019,0,Centralia,7146271.6,2275.992,RC,0.998793080189413,IPP Non-CHP,53,41.0,46.755938,-122.859764
3935.0,2932.6,9796207.0,0.3835161308861684,46.83506103798686,"['BIT', 'BIT', 'BIT']",3,2019,0,John E Amos,9752419.7,3629.578,BIT,0.995530176127291,Electric Utility,54,79.0,38.4731,-81.8233
3943.0,1152.0,6701026.0,0.6640574962699742,51.5,"['BIT', 'BIT']",2,2019,0,Fort Martin Power Station,6687089.1,4234.159,BIT,0.997920191311027,Electric Utility,54,61.0,39.710833,-79.9275
3944.0,2052.0,12894205.0,0.7218717157824,46.0,"['BIT', 'BIT', 'BIT']",3,2019,0,Harrison Power Station,12881313.0,11152.548,BIT,0.999000153264894,Electric Utility,54,33.0,39.384167,-80.3325
3948.0,1632.6,5040707.0,0.35300550676720543,48.00000000000023,"['BIT', 'BIT']",2,2019,0,Mitchell (WV),5008423.4,2151.003,BIT,0.993595431888062,Electric Utility,54,51.0,39.8297,-80.8153
3954.0,1662.4,4532887.0,0.31951771089815384,51.14497112608274,"['BIT', 'BIT', 'BIT']",3,2019,['JF'],Mount Storm Power Station,4511310.1,1874.273,BIT,0.995192270063142,Electric Utility,54,23.0,39.2008,-79.2636
4041.0,1240.0,3806012.0,0.3574663716246822,55.89032258064526,"['RC', 'RC', 'RC', 'RC']",4,2019,0,South Oak Creek,3790172.2,89.645,RC,0.995838219884113,Electric Utility,55,79.0,42.8457,-87.8294
4050.0,413.7,1427122.0,0.39399999999999996,34.0,['SUB'],1,2019,0,Edgewater (4050),1423953.3,337.206,SUB,0.997779681710666,Electric Utility,55,117.0,43.715142,-87.705863
4078.0,945.5,4405955.0,0.5684854443588281,21.008989952406182,"['SUB', 'SUB']",2,2019,"['NG', 'NG']",Weston,4384506.3,663.241,SUB,0.994440789351521,Electric Utility,55,73.0,44.8606,-89.6553
4143.0,345.6,1188925.0,0.393,50.0,['SUB'],1,2019,0,Genoa,1185411.6,312.696,SUB,0.997044853242927,Electric Utility,55,123.0,43.5589,-91.2325
4158.0,922.2,4686379.0,0.5832610232761798,52.68900455432663,"['SUB', 'SUB', 'SUB', 'SUB']",4,2019,0,Dave Johnston,4678988.7,7367.393,RC,0.998423019786189,Electric Utility,56,9.0,42.8378,-105.7769
4162.0,832.0,2840670.0,0.6390260670898064,50.76923076923072,"['SUB', 'SUB', 'SUB']",3,2019,0,Naughton,2813174.1,2565.834,SUB,0.990320622657524,Electric Utility,56,23.0,41.7581,-110.5983
4271.0,387.0,1534882.0,0.45299999999999996,40.0,['SUB'],1,2019,0,J P Madgett,1531049.1,743.581,SUB,0.997502782679649,Electric Utility,55,11.0,44.303583,-91.912647
6002.0,2822.0,18490948.0,0.7485744661658235,33.25,"['SUB', 'SUB', 'SUB', 'SUB']",4,2019,0,James H Miller Jr,18237661.0,965.96,SUB,0.986302120737644,Electric Utility,1,73.0,33.6319,-87.0597
6004.0,1368.0,4965173.0,0.42516771500207545,39.5,"['RC', 'RC']",2,2019,0,Pleasants Power Station,4941281.3,7043.725,RC,0.995188135276915,IPP Non-CHP,54,73.0,39.366667,-81.294444
6009.0,1800.0,6743332.0,0.42754790599068826,38.5,"['SUB', 'SUB']",2,2019,0,White Bluff,6733709.7,19310.663,SUB,0.998573064621255,Electric Utility,5,69.0,34.4228,-92.1406
6017.0,617.4,3201174.0,0.592,41.99999999999977,['RC'],1,2019,0,Newton,3197182.568,5000.26,RC,0.998753138063577,IPP Non-CHP,17,79.0,38.9361,-88.2781
6018.0,772.0,3165500.0,0.468,38.0,['BIT'],1,2019,0,East Bend,3156562.9,2402.836,BIT,0.997176728763603,Electric Utility,21,15.0,38.9036,-84.8514
6019.0,1425.6,3549263.0,0.284,28.000000000000227,['BIT'],1,2019,0,W H Zimmer Generating Station,3499583.85,7664.06,BIT,0.986002980433442,IPP Non-CHP,39,25.0,38.8675,-84.2289
6021.0,1427.6,7924394.0,0.6340479491554811,37.8142336789017,"['SUB', 'SUB', 'SUB']",3,2019,0,Craig,7905116.1,3018.464,SUB,0.997567266732322,Electric Utility,8,81.0,40.4627,-107.5912
6030.0,1209.6,8192593.0,0.784793473446075,39.49999999999977,"['RC', 'RC']",2,2019,0,Coal Creek,8186028.5,5408.814,RC,0.999198726582122,Electric Utility,38,55.0,47.377743,-101.157058
6034.0,1395.0,5470526.0,0.5382780935507847,34.5,"['RC', 'RC']",2,2019,"['NG', 'NG', 'NG']",Belle River,5454601.2,17493.941,RC,0.940177447593531,Electric Utility,26,147.0,42.7756,-82.495
6041.0,1608.5,5889596.0,0.41839447833094157,28.240348150450473,"['BIT', 'BIT', 'BIT', 'BIT']",4,2019,0,H L Spurlock,5822939.6,2622.098,BIT,0.988682340936918,Electric Utility,21,161.0,38.7,-83.8181
6052.0,1904.0,1816074.0,0.1156395587404478,42.0,"['BIT', 'BIT']",2,2019,0,Wansley (6052),1805220.4,1655.944,BIT,0.994173569879087,Electric Utility,13,149.0,33.41342,-85.032329
6055.0,2006.9,1907580.0,0.0,0.0,"['SUB', 'SUB', 'SUB']",3,2019,['NG'],Big Cajun 2,1785689.53,6020.591,SUB,0.545422913200287,IPP Non-CHP,22,77.0,30.7261,-91.3692
6064.0,522.0,1059210.0,0.0,0.0,"['SUB', 'SUB']",2,2019,['NG'],Nearman Creek,1054690.1,1203.006,SUB,0.987443267249621,Electric Utility,20,209.0,39.1681,-94.6975
6065.0,1725.0,8562278.0,0.5984574784887854,21.626086956521704,"['SUB', 'SUB']",2,2019,0,Iatan,8533687.8,446.382,SUB,0.996660910803572,Electric Utility,29,165.0,39.4472,-94.98
6068.0,2160.0,6573628.0,0.3529182209580463,38.66666666666674,"['SUB', 'SUB', 'SUB']",3,2019,0,Jeffrey Energy Center,6547489.2,1231.181,SUB,0.996023692527902,Electric Utility,20,149.0,39.286453,-96.117231
6071.0,1400.1,7943457.0,0.647906735694547,16.490893507606415,"['BIT', 'BIT']",2,2019,"['NG', 'NG', 'NG', 'NG', 'NG', 'NG']",Trimble County,7922492.232,3966.339,BIT,0.897898984663072,Electric Utility,21,223.0,38.5847,-85.4117
6073.0,1096.6,2062801.0,0.21667403108685718,40.000000000000455,"['SUB', 'SUB']",2,2019,"['NG', 'NG', 'NG', 'NG', 'NG', 'NG']",Daniel Electric Generating Plant,2051800.73,223.786,NG,0.198143291578526,Electric Utility,28,59.0,30.5322,-88.5553
6076.0,2363.4,13407682.0,0.6562729702270684,36.87805703647291,"['SUB', 'SUB', 'SUB', 'SUB']",4,2019,0,Colstrip,13394759.0,8991.248,SUB,0.999036174312607,IPP Non-CHP,30,87.0,45.8831,-106.614
6077.0,1362.6,8400555.0,0.7068362735557354,38.5,"['SUB', 'SUB']",2,2019,0,Gerald Gentleman Station,8370453.3,23411.983,SUB,0.996416696532094,Electric Utility,31,111.0,41.0808,-101.1408
6082.0,655.1,345276.0,0.05999999999999999,34.99999999999977,['BIT'],1,2019,0,Somerset Operating Company  (Kintigh),340742.5,949.467,BIT,0.986869912917551,IPP Non-CHP,36,63.0,43.358889,-78.604722
6085.0,1943.4,5486447.0,0.3294935762616499,38.43650303591676,"['SUB', 'SUB', 'BIT', 'BIT']",4,2019,"['NG', 'NG']",R M Schahfer Generating Station,5453558.1,1167.579,SUB,0.992896427637022,Electric Utility,18,73.0,41.2164,-87.0261
6089.0,50.0,261456.0,0.597,61.0,['LIG'],1,2019,"['NG', 'NG']",Lewis & Clark,260914.78,18.323,LIG,0.990343028559936,Electric Utility,30,83.0,47.6785,-104.15665
6090.0,2469.3,10752654.0,0.5027476064978935,38.508443688494935,"['SUB', 'SUB', 'SUB']",3,2019,0,Sherburne County,10734409.0,5132.279,SUB,0.998303237553192,Electric Utility,27,141.0,45.3808,-93.8931
6095.0,2088.0,3609927.0,0.0,0.0,"['SUB', 'SUB', 'SUB']",3,2019,0,Sooner,3599758.4,587.131,SUB,0.997183164898536,Electric Utility,40,103.0,36.45307,-97.05279
6096.0,1389.6,6812457.0,0.5602347200136455,24.067357512952867,"['SUB', 'SUB']",2,2019,0,Nebraska City Station,6778371.0,10386.356,SUB,0.99499652048372,Electric Utility,31,131.0,40.6214,-95.7764
6098.0,450.0,2619088.0,0.664,44.0,['SUB'],1,2019,0,Big Stone,2617071.3,1028.065,SUB,0.999229995711076,Electric Utility,46,51.0,45.303652,-96.510067
6101.0,402.3,1850871.0,0.525,41.0,['SUB'],1,2019,0,Wyodak,1848319.0,1751.721,SUB,0.998621205346032,Electric Utility,56,5.0,44.290128,-105.381482
6106.0,642.2,2573942.0,0.458,39.00000000000023,['SUB'],1,2019,0,Boardman,2569159.5,3920.597,SUB,0.998141965107097,Electric Utility,41,49.0,45.693182,-119.808819
6113.0,3339.5,12184147.0,0.4237278452894569,41.00000000000023,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT']",5,2019,0,Gibson,12141089.0,9666.324,BIT,0.996466085975099,Electric Utility,18,51.0,38.372222,-87.765833
6137.0,530.4,2448097.0,0.5285049501715006,36.5,"['BIT', 'BIT']",2,2019,"['NG', 'NG']",A B Brown Generating Station,2426914.1,3957.465,BIT,0.982572246985161,Electric Utility,18,129.0,37.9053,-87.715
6138.0,558.0,2376855.0,0.486,41.0,['SUB'],1,2019,0,Flint Creek Power Plant,2371680.3,736.046,SUB,0.997822887789309,Electric Utility,5,7.0,36.2561,-94.5241
6139.0,1116.0,4544694.0,0.46500170660554924,39.5,"['SUB', 'SUB']",2,2019,0,Welsh Power Plant,4535993.2,11177.83,SUB,0.998085507619554,Electric Utility,48,449.0,33.05522,-94.839993
6146.0,3179.6000000000004,12150030.0,0.0,0.0,"['LIG', 'LIG', 'LIG', 'SUB']",4,2019,0,Martin Lake,12141396.0,46549.459,LIG,0.999289384635147,IPP Non-CHP,48,401.0,32.2606,-94.5706
6147.0,800.0,0.0,0.0,0.0,['SUB'],1,2019,0,Monticello,not reported,not reported,SUB,not reported,IPP Non-CHP,48,449.0,33.0917,-95.0417
6155.0,1242.0,5545392.0,0.5115310903178711,42.5,"['RC', 'RC']",2,2019,0,Rush Island,5541168.0,13201.364,RC,0.999238290815459,Electric Utility,29,99.0,38.131248,-90.263157
6165.0,1577.2,8681798.0,0.6286989997924394,38.66294699467403,"['BIT', 'BIT', 'BIT']",3,2019,0,Hunter,8672721.166,3545.837,BIT,0.998954500781756,Electric Utility,49,15.0,39.1747,-111.0289
6166.0,2600.0,8146946.0,0.357617313530739,32.5,"['SUB', 'SUB']",2,2019,0,Rockport,8119768.0,14414.631,SUB,0.996664027227705,Electric Utility,18,147.0,37.9256,-87.0372
6177.0,821.8,2074935.0,0.29366593411359876,39.49999999999977,"['RC', 'RC']",2,2019,0,Coronado Generating Station,2063038.829,86.512,RC,0.994266735050046,Electric Utility,4,1.0,34.5789,-109.2708
6178.0,622.4,3225780.0,0.592,39.0,['SUB'],1,2019,0,Coleto Creek,3224597.29,11264.094,SUB,0.999633354414415,IPP Non-CHP,48,175.0,28.7128,-97.214167
6179.0,1690.0,9606490.0,0.6678774699187737,37.186390532544465,"['SUB', 'SUB', 'SUB']",3,2019,0,Sam Seymour,9594316.5,930.247,SUB,0.9987327884527,Electric Utility,48,149.0,29.9172,-96.7506
6180.0,3397.0,12407412.0,0.0,0.0,"['LIG', 'LIG', 'LIG', 'LIG']",4,2019,0,Oak Grove,12314849.86,6974.226,LIG,0.992539798340807,IPP Non-CHP,48,395.0,31.1803,-96.4866
6181.0,932.0,-14110.0,-0.002,41.52145922746786,"['SUB', 'SUB']",2,2019,0,J T Deely,-11272.42,0.04,SUB,not reported,Electric Utility,48,29.0,29.308056,-98.3228
6183.0,410.0,2071883.0,0.577,37.0,['LIG'],1,2019,0,San Miguel,2067068.3,8939.954,LIG,0.997676149718347,Electric Utility,48,13.0,28.7044,-98.4775
6190.0,558.0,2043206.0,0.418,37.0,['SUB'],1,2019,"['NG', 'PC']",Brame Energy Center,2705200.6,4738.83,SUB,0.539120423231679,Electric Utility,22,79.0,31.395,-92.716667
6193.0,1080.0,3735239.0,0.41109613226891234,41.0,"['SUB', 'SUB', 'SUB']",3,2019,0,Harrington Station,3677455.5,10476.109,SUB,0.984530182528764,Electric Utility,48,375.0,35.29816,-101.747187
6194.0,1135.8,2741753.0,0.2851963776459805,35.5,"['SUB', 'SUB']",2,2019,0,Tolk Station,2704226.4,7225.431,SUB,0.986312925233923,Electric Utility,48,279.0,34.186494,-102.56999
6195.0,494.0,1747797.0,0.4519231592684963,21.744939271255134,"['SUB', 'SUB']",2,2019,"['NG', 'NG']",John Twitty Energy Center,1732531.5,1557.735,SUB,0.970598812478566,Electric Utility,29,77.0,37.151706,-93.38804
6204.0,1710.0,9032133.0,0.6733762516561702,37.66666666666674,"['RC', 'RC', 'RC']",3,2019,0,Laramie River,9011611.4,6132.334,RC,0.997727934917075,Electric Utility,56,31.0,42.108889,-104.8825
6213.0,1080.0,4590850.0,0.49079232386159427,36.5,"['BIT', 'BIT']",2,2019,0,Merom,4584911.2,2897.89,BIT,0.998706377693376,Electric Utility,18,153.0,39.0694,-87.5108
6248.0,552.3,2510140.0,0.519,38.00000000000023,['SUB'],1,2019,0,Pawnee,2503799.9,1315.852,SUB,0.997474214560485,Electric Utility,8,87.0,40.2217,-103.6803
6249.0,1260.0,712311.0,0.07439149613020155,40.75,"['RC', 'RC', 'RC', 'RC']",4,2019,0,Winyah,701966.73,347.961,RC,0.98547787689781,Electric Utility,45,43.0,33.33184,-79.357236
6250.0,763.2,1525530.0,0.228,36.0,['BIT'],1,2019,0,Mayo,1509831.1,1123.262,BIT,0.989709218408577,Electric Utility,37,145.0,36.5278,-78.8917
6254.0,725.9,3790697.0,0.596,38.0,['SUB'],1,2019,0,Ottumwa,3781463.5,1355.544,SUB,0.997564180383701,Electric Utility,19,179.0,41.0961,-92.555833
6257.0,3564.0,12082963.0,0.39912668175843957,33.5,"['SUB', 'SUB', 'SUB', 'SUB']",4,2019,0,Scherer,12073571.0,1220.523,SUB,0.99922270092684,Electric Utility,13,207.0,33.0606,-83.8075
6264.0,1300.0,8255230.0,0.725,39.0,['BIT'],1,2019,0,Mountaineer (1301),8239574.8,4639.627,BIT,0.998103601717649,Electric Utility,54,53.0,38.9794,-81.9344
6288.0,90.0,344560.0,0.4778082307870908,30.64444444444439,"['LIG', 'LIG']",2,2019,0,Healy,334301.51,500.274,LIG,0.970227280997372,Electric Utility,2,68.0,63.8542,-148.95
6469.0,954.0,6097829.0,0.7315899766949845,34.0,"['RC', 'RC']",2,2019,0,Antelope Valley,6075515.3,10763.041,RC,0.996340719112747,Electric Utility,38,57.0,47.370542,-101.83566
6481.0,1640.0,7561844.0,0.5261232609400565,32.5,"['BIT', 'BIT']",2,2019,0,Intermountain,7539612.18,2021.158,BIT,0.997060001630245,Electric Utility,49,27.0,39.509731,-112.58018
6639.0,586.0,2344526.0,0.45894026468463134,39.0,"['BIT', 'BIT']",2,2019,0,R D Green,2332829.8,2915.868,BIT,0.995011283677503,Electric Utility,21,233.0,37.6461,-87.5
6641.0,1800.0,5655503.0,0.3597751084209486,35.5,"['SUB', 'SUB']",2,2019,0,Independence,5638775.2,15858.48,SUB,0.997042211091158,Electric Utility,5,63.0,35.678442,-91.408761
6664.0,811.9,3346358.0,0.47100000000000003,36.0,['RC'],1,2019,0,Louisa,3321280.08,5286.413,RC,0.992505913539478,Electric Utility,19,115.0,41.3181,-91.0931
6705.0,822.8,4214527.0,0.6109503953824474,53.25206611570252,"['BIT', 'BIT', 'BIT', 'BIT']",4,2019,0,Alcoa Allowance Management Inc,4193419.0,3144.002,BIT,0.994991599814242,IPP CHP,18,173.0,37.915,-87.3328
6761.0,293.6,1965470.0,0.764,35.0,['SUB'],1,2019,"['NG', 'NG', 'NG', 'NG', 'NG']",Rawhide Energy Station,1964991.1,769.255,SUB,0.964403828435512,Electric Utility,8,69.0,40.860905,-105.021207
6768.0,261.0,1618677.0,0.708,38.0,['SUB'],1,2019,0,Sikeston,1616578.4,3668.011,SUB,0.998703518355146,Electric Utility,29,201.0,36.8791,-89.6209
6772.0,1196.0,576152.0,0.0,0.0,"['SUB', 'SUB']",2,2019,0,Hugo,570530.29,1640.164,SUB,0.9902426685336,Electric Utility,40,23.0,34.0158,-95.3206
6823.0,509.4,2639484.0,0.592,35.0,['BIT'],1,2019,0,D B Wilson,2627690.0,5216.723,BIT,0.995531703917177,Electric Utility,21,183.0,37.4497,-87.0806
7030.0,949.2,2413924.0,0.0,0.0,"['LIG', 'LIG', 'LIG']",3,2019,0,Twin Oaks,2409732.2,2407.929,LIG,0.998263508680086,IPP Non-CHP,48,395.0,31.091925,-96.69503
7097.0,1444.0,6692297.0,0.5405988931752431,16.055401662049917,"['SUB', 'SUB']",2,2019,0,J K Spruce,6672769.1,714.675,SUB,0.997082035801817,Electric Utility,48,29.0,29.309722,-98.3203
7213.0,848.0,1281310.0,0.17275532072644403,23.5,"['BIT', 'BIT']",2,2019,0,Clover Power Station,1273159.9,399.197,BIT,0.99363923723162,Electric Utility,51,83.0,36.869,-78.704
7242.0,192.9,425056.0,0.252,23.0,['SGC'],1,2019,"['SGP', 'NG', 'NG', 'NG', 'NG', 'NG']",Polk,0.0,14.369,NG,0.0,Electric Utility,12,105.0,27.7286,-81.9897
7343.0,695.9,1543516.0,0.253,40.00000000000023,['RC'],1,2019,0,George Neal South,1534430.97,2520.794,RC,0.994114092614742,Electric Utility,19,193.0,42.3006,-96.3617
7504.0,90.0,664557.0,0.843,24.0,['SUB'],1,2019,['NG'],Neil Simpson II,663779.59,374.173,SUB,0.928553973634042,Electric Utility,56,5.0,44.2856,-105.3833
7790.0,609.5,3737947.0,0.854,0.0,"['BIT', 'WC']",2,2019,0,Bonanza,3735202.5,1422.133,BIT,0.999265760064739,Electric Utility,49,47.0,40.0864,-109.2844
7902.0,721.0,3071153.0,0.486,34.0,['LIG'],1,2019,0,H W Pirkey Power Plant,3060229.7,3073.006,LIG,0.996443242056232,Electric Utility,48,203.0,32.4607,-94.4852
8023.0,1112.0,5366563.0,0.5514564232265605,42.5,"['SUB', 'SUB']",2,2019,0,Columbia,5363193.7,1727.629,SUB,0.999372170603645,Electric Utility,55,21.0,43.4864,-89.4203
8042.0,2491.2,7123642.0,0.33425528711296837,44.49999999999977,"['BIT', 'BIT']",2,2019,0,Belews Creek,7071307.8,3370.464,BIT,0.992653455027183,Electric Utility,37,169.0,36.2811,-80.0603
8066.0,2441.8999999999996,11254989.0,0.527520579984574,43.00356279945913,"['SUB', 'SUB', 'SUB', 'SUB']",4,2019,0,Jim Bridger,11245848.0,8891.646,SUB,0.999187793813227,Electric Utility,56,37.0,41.7378,-108.7875
8069.0,1037.3,4897525.0,0.5462078086380365,43.43449339631752,"['BIT', 'BIT']",2,2019,0,Huntington,4893984.6,2144.056,BIT,0.999277105679897,Electric Utility,49,15.0,39.3792,-111.0781
8102.0,2600.0,13894111.0,0.610647711033833,44.5,"['RC', 'RC']",2,2019,0,Gen J M Gavin,13867855.0,26541.235,RC,0.99811029418061,IPP Non-CHP,39,53.0,38.9347,-82.1158
8219.0,207.0,1239755.0,0.684,39.0,['SUB'],1,2019,"['NG', 'NG']",Ray D Nixon,1237743.2,473.311,SUB,0.993876702234988,Electric Utility,8,41.0,38.633451,-104.70577
8222.0,450.0,2061731.0,0.523,38.0,['LIG'],1,2019,0,Coyote,2055079.2,10059.746,LIG,0.99677368868918,Electric Utility,38,57.0,47.221447,-101.815722
8223.0,2165.8,7926237.0,0.5436415671143823,0.0,"['SUB', 'SUB', 'SUB', 'SUB', 'SUB']",5,2019,"['SUN', 'SUN', 'SUN']",Springerville Generating Station,7900771.1,7228.561,SUB,0.994391366624616,Electric Utility,4,1.0,34.3186,-109.1639
8224.0,567.0,1698721.0,0.37040167455397327,35.95555555555575,"['SUB', 'SUB']",2,2019,0,North Valmy,1688609.57,4557.699,SUB,0.994047619369991,Electric Utility,32,13.0,40.881317,-117.151605
8226.0,637.0,789829.0,0.142,49.0,['BIT'],1,2019,0,Cheswick,773197.37,1121.664,BIT,0.978942748313731,IPP Non-CHP,42,3.0,40.5383,-79.7906
10025.0,132.9,316292.0,0.44121601241890407,48.366440933032436,"['BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT', 'BIT']",7,2019,0,"RED-Rochester, LLC-Eastman Business Park",0.0,0.559,NG,0.0,Industrial CHP,36,55.0,43.1989,-77.6319
10043.0,242.3,482265.0,0.227,25.0,['BIT'],1,2019,0,Logan Generating Plant,480851.07,418.488,BIT,0.99706815545037,IPP CHP,34,15.0,39.7928,-75.406667
10075.0,168.0,0.0,0.0,62.0,"['SUB', 'SUB']",2,2019,0,Taconite Harbor Energy Center,0.0,not reported,SUB,not reported,Electric Utility,27,31.0,47.5314,-90.9114
10113.0,88.4,624307.0,0.806,31.0,['WC'],1,2019,0,Gilberton Power Company,623353.61,801.33,WC,0.998472881133044,IPP CHP,42,107.0,40.7903,-76.1983
10143.0,118.0,766678.0,0.742,24.0,['WC'],1,2019,0,Colver Green Energy,766675.5,2258.858,WC,0.99999673656999,IPP Non-CHP,42,21.0,40.55,-78.8
10151.0,95.7,598016.0,0.713,27.000000000000227,['WC'],1,2019,0,Grant Town Power Plant,570034.66,1555.985,WC,0.953209707076669,IPP Non-CHP,54,49.0,39.561831,-80.163138
10234.0,38.5,97046.0,0.2995653092347959,42.15584415584408,"['BIT', 'SUB']",2,2019,"['NG', 'NG']",Biron Mill,83530.346,257.655,SUB,0.50877606758477,Industrial CHP,55,141.0,44.43,-89.78
10343.0,47.3,81195.0,0.196,28.999999999999773,['WC'],1,2019,0,Mt. Carmel Cogeneration,77302.514,125.694,WC,0.952060028326867,IPP CHP,42,97.0,40.811189,-76.452951
10504.0,10.2,52238.403,0.6190613408300404,43.03921568627402,"['BIT', 'BIT', 'BIT']",3,2019,0,Amalgamated Sugar Twin Falls,21008.467,41.176,NG,0.402165184873665,Industrial CHP,16,83.0,42.5328,-114.4328
10566.0,285.0,564872.0,0.226,25.0,['BIT'],1,2019,0,Carneys Point,560677.43,424.969,BIT,0.992574292989744,IPP CHP,34,33.0,39.693494,-75.485811
10603.0,57.6,235779.0,0.467,29.0,['WC'],1,2019,0,Ebensburg Power Company,235296.83,939.367,WC,0.997955004448509,IPP CHP,42,21.0,40.455,-78.7472
